document_id	courier_id	year	record_number	pages	catalogue_title	authors	filename
5823	105969	1997	105960	[24, 25, 26, 27]	Colourful language	Piña-Contreras, Guillermo	1997_105969_105960.txt
5824	105969	1997	105961	[28, 29, 30, 31]	Say it with flowers	Ioannou, Yannis E.	1997_105969_105961.txt
5825	105969	1997	105962	[32, 33, 34, 35]	What's in a name?	Mizón, Luis	1997_105969_105962.txt
5826	105969	1997	105963	[38, 39]	Science and society, 3	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_105969_105963.txt
5827	105969	1997	105964	[40, 41, 42, 43]	The Islands of Mozambique	Lagès, Patrick	1997_105969_105964.txt
5828	105969	1997	105966	[44, 45, 46]	Gardens of the Far East	Bequette, France	1997_105969_105966.txt
5829	105969	1997	105967	[48, 49]	Ethiopia's Azmari minstrels	Leymarie, Isabelle	1997_105969_105967.txt
5830	105969	1997	105968	[49, 50]	Anniversary: Aleko Konstantinov (1863-1897)	Danaïlov, Georgi	1997_105969_105968.txt
5831	108625	1997	108588	[6, 7, 8, 9]	On the road	Huyghe, François Bernard	1997_108625_108588.txt
5832	108625	1997	108591	[10, 11, 12, 13]	Manuscripts on the move	Messadié, Gerald	1997_108625_108591.txt
5833	108625	1997	108592	[14, 15, 16, 17]	Best-sellers and gossip-mongers in 18th-century France	Darnton, Robert	1997_108625_108592.txt
5834	108625	1997	108594	[18, 19, 20, 21]	Words have no legs, yet they walk	Cissé, Youssouf Tata	1997_108625_108594.txt
5835	108625	1997	108607	[22, 23, 24]	The Mixed signals of globalization	Guemriche, Salah	1997_108625_108607.txt
5836	108625	1997	108608	[25, 26, 27, 28, 29]	Cyberspace: a planetary network of people and ideas	Nyíri, J.C.	1997_108625_108608.txt
5837	108625	1997	108609	[30, 31, 32, 33]	The Test of time	Merzeau, Louise	1997_108625_108609.txt
5838	108625	1997	108616	[36, 37]	From ideal to action	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_108625_108616.txt
5839	108625	1997	108617	[38, 39, 40]	Save our soils!	Bequette, France	1997_108625_108617.txt
5840	108625	1997	108618	[42, 43, 44]	Palmyra: faces that belong to eternity	Zibawi, Mahmoud	1997_108625_108618.txt
5841	108625	1997	108620	[45, 46]	Ancient and modern Egypt come face to face	Gharib, Samir	1997_108625_108620.txt
5842	108625	1997	108624	[47, 48, 49, 50]	Interview with Viviane Forrester	Forrester, Viviane|Reichmann, Edgar	1997_108625_108624.txt
5843	109370	1997	109408	[37, 38]	A Canal in southern France	Bordry, François	1997_109370_109408.txt
5844	109370	1997	109412	[4, 5]	A Text by André Malraux	Malraux, André	1997_109370_109412.txt
5845	109370	1997	109414	[6, 7, 8, 9]	What is the world heritage?		1997_109370_109414.txt
5846	109370	1997	109415	[10, 11, 12, 13]	Vive la différence!	Fabrizio, Claude	1997_109370_109415.txt
5847	109370	1997	109416	[14, 15, 16, 17]	An Idea whose time has come	Nora, Pierre	1997_109370_109416.txt
5848	109370	1997	109417	[18, 19, 20]	Cultural landscapes	Lowenthal, David	1997_109370_109417.txt
5849	109370	1997	109418	[21, 22, 23, 24]	Past and present: a creative dialogue	Rigaud, Jacques	1997_109370_109418.txt
5850	109370	1997	109419	[25, 26, 27]	The Modern movement	Kuipers, Marieke	1997_109370_109419.txt
5851	109370	1997	109420	[28, 29, 30, 31]	Words and deeds	Zouain, Georges	1997_109370_109420.txt
5852	109370	1997	109421	[32]	The North-South gap	Rajk, László	1997_109370_109421.txt
5853	109370	1997	109422	[33]	A Vigilant eye	Biörnstad, Margareta	1997_109370_109422.txt
5854	109370	1997	109423	[34, 35, 36]	Sacred mountains	Bernbaum, Edwin	1997_109370_109423.txt
5855	109370	1997	109424	[39, 40, 41]	Three highland villages in Japan	Saito, Hidetoshi|Inaba, Nobuko	1997_109370_109424.txt
5856	109370	1997	109425	[42, 43]	The Heritage, memory of the future	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_109370_109425.txt
5857	109370	1997	109426	[44, 45, 46]	A Waste-free farm	Bequette, France	1997_109370_109426.txt
5858	109370	1997	109427	[47, 48, 49]	Interview with Youssef Chahine	Fargeon, Michel|Chahine, Youssef	1997_109370_109427.txt
5859	109370	1997	109597	[9]	The World Heritage Convention, 25 years on	Droste, Bernd von	1997_109370_109597.txt
5860	109370	1997	109600	[27]	In youthful hands	Kvisteroy, Ingunn	1997_109370_109600.txt
5861	109505	1997	109506	[6, 7, 8]	Safety first!	Rouhban, Badaoui M.	1997_109505_109506.txt
5862	109505	1997	109507	[8, 9]	A Decade for international action	Press, Frank	1997_109505_109507.txt
5863	109505	1997	109508	[10, 11, 12, 13, 14, 15]	Nature on the rampage	Hays, Walter W.	1997_109505_109508.txt
5864	109505	1997	109509	[16, 17, 18]	Making cities safer	Erdik, Mustafa	1997_109505_109509.txt
5865	109505	1997	109510	[19, 20, 21, 22]	The Do's and don'ts of risk reduction	Carby, Barbara	1997_109505_109510.txt
5866	109505	1997	109511	[23, 24, 25, 26]	Sounding the alarm	Ferrucci, Fabrizio	1997_109505_109511.txt
5867	109505	1997	109512	[27, 28, 29]	Women in the front line	Guha-Sapir, Debarati	1997_109505_109512.txt
5868	109505	1997	109513	[30, 31, 32, 33]	Insurance: halting an ominous trend	Berz, Gerhard	1997_109505_109513.txt
5869	109505	1997	109514	[36, 37]	Water and civilization	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_109505_109514.txt
5870	109505	1997	109516	[38, 39, 40, 41]	New Caledonia: threats to biodiversity	Bequette, France	1997_109505_109516.txt
5871	109505	1997	109517	[42, 43, 44]	Taxila: the cradle of Gandhara art	Gourret, Laurence	1997_109505_109517.txt
5872	109505	1997	109518	[45, 46, 47]	Spreading the word	Vallet, Odon	1997_109505_109518.txt
5873	109505	1997	109519	[48, 49, 50]	Interview with Manuel Elkin Patarroyo	Romero, Flor|Patarroyo, Manuel Elkin	1997_109505_109519.txt
5874	109515	1997	109294	[6, 7, 8, 9]	Japan: breaking the stereotype	Sueyoshi, Akiko	1997_109515_109294.txt
5875	109515	1997	109296	[10, 11, 12]	East Africa: silent partners	Barongo, Evangeline Ledi	1997_109515_109296.txt
5876	109515	1997	109297	[13, 14, 15]	Former USSR: from ideology to love	Prosalkova, Julia	1997_109515_109297.txt
5877	109515	1997	109298	[16, 17, 18, 19]	North America: mothers and daughters	Liebs, Elke	1997_109515_109298.txt
5878	109515	1997	109300	[73, 74, 75]	Declaration by Federico Mayor: the human right to peace	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_109515_109300.txt
5879	109515	1997	109301	[76, 77, 78]	Sarajevo's battered soul	Erm, Pascale d'	1997_109515_109301.txt
5880	109515	1997	109304	[78, 79]	Albania's threatened heritage	Aliçka, Ylljet	1997_109515_109304.txt
5881	109515	1997	109309	[80, 81, 82]	Forests: a breathing space for the planet	Bequette, France	1997_109515_109309.txt
5882	109515	1997	109310	[84, 85, 86, 87]	The Divine faces of Teotihuacán	Romane, Cécile	1997_109515_109310.txt
5883	109515	1997	109313	[88, 89, 90, 91]	Adult education for tomorrow	McIntosh, Christopher	1997_109515_109313.txt
5884	109515	1997	109321	[91, 92, 93, 94]	Letters from Asia	Sinor, Denis	1997_109515_109321.txt
5885	109515	1997	109322	[95, 96, 97]	Interview with Mstislav Rostropovich	Leymarie, Isabelle	1997_109515_109322.txt
5886	109538	1997	109539	[6, 7, 8, 9, 10, 11]	Theatre for tomorrow	Schechner, Richard	1997_109538_109539.txt
5887	109538	1997	109540	[12, 13, 14, 15]	Rules made to be broken	Guingané, Jean Pierre	1997_109538_109540.txt
5888	109538	1997	109541	[16, 17, 18]	An Art in search of its roots	Maitra, Romain	1997_109538_109541.txt
5889	109538	1997	109543	[19, 20, 21, 22]	Shingeki's restless century	Yoshio, Ohzasa	1997_109538_109543.txt
5890	109538	1997	109544	[23, 24, 25, 26, 27]	A Common home	Smeliansky, Anatoly	1997_109538_109544.txt
5891	109538	1997	109545	[28, 29, 30, 31]	The Birth of modern Arab theatre	Maleh, Ghassan	1997_109538_109545.txt
5892	109538	1997	109546	[32, 33, 34, 35, 36]	The Theatre of the oppressed	Boal, Augusto	1997_109538_109546.txt
5893	109538	1997	109548	[38, 39]	Science education and sustainable development	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_109538_109548.txt
5894	109538	1997	109549	[40, 41, 42]	Seaweed at your service	Bequette, France	1997_109538_109549.txt
5895	109538	1997	109550	[44, 45, 46, 47]	Ironbridge Gorge: symbolic birthplace of the industrial era	Cossons, Neil	1997_109538_109550.txt
5896	109538	1997	109551	[48, 49, 50]	Interview with Andrée Chedid	Leca, Martine|Chedid, Andrée	1997_109538_109551.txt
5897	109841	1997	109873	[6, 7, 8, 9, 10]	Islands of the imagination	Baudry, Robert	1997_109841_109873.txt
5898	109841	1997	109874	[11, 12, 13]	Iceland's hidden fire	Vilhjalmsson, Thor	1997_109841_109874.txt
5899	109841	1997	109875	[14, 15, 16]	The Pacific: the coming of the ancestors	Guerreiro, Antonio	1997_109841_109875.txt
5900	109841	1997	109876	[18, 19, 20, 21]	The Trials of Ulysses	Lacarrière, Jacques	1997_109841_109876.txt
5901	109841	1997	109877	[22, 23]	What, my brother, is an island?	Bhattacharya, Lokenath	1997_109841_109877.txt
5902	109841	1997	109878	[24, 25, 26, 27]	Easter Island's last secret	Mizón, Luis	1997_109841_109878.txt
5903	109841	1997	109879	[28, 29, 30]	Cuba's gold	Manet, Eduardo	1997_109841_109879.txt
5904	109841	1997	109880	[31]	UNESCO's island agenda	Osman, Amina	1997_109841_109880.txt
5905	109841	1997	109881	[34, 35]	UNESCO at work: peace, development and democracy	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1997_109841_109881.txt
5906	109841	1997	109882	[36, 37, 38, 39]	The Treasure of the Cerro Rico	Absi, Pascale	1997_109841_109882.txt
5907	109841	1997	109883	[40, 41, 42]	Climate change: the great debate	Bequette, France	1997_109841_109883.txt
5908	109841	1997	109884	[44]	Isabelle Leymarie talks to Steve Turre	Turre, Steve|Leymarie, Isabelle	1997_109841_109884.txt
5909	109841	1997	109885	[45, 46]	Funding a new home for Egypt's ancient treasures	Gharib, Samir	1997_109841_109885.txt
5910	109841	1997	109887	[47, 48, 49]	Interview with René Depestre: between utopia and reality	Depestre, René|Sopova, Jasmina	1997_109841_109887.txt
5911	109841	1997	109899	[31, 32, 33]	Fact file: twenty key issues in island development		1997_109841_109899.txt
5912	110425	1998	110416	[17, 18, 19]	From zero towards one: interview with Shioun Michiko Nakasato	Nozawa, Miki	1998_110425_110416.txt
5913	110425	1998	110419	[6, 7, 8, 9]	A Subversive idea	Ekins, Paul	1998_110425_110419.txt
5914	110425	1998	110420	[10, 11, 12, 13]	Is frugality a virtue?	Griffin, James	1998_110425_110420.txt
5915	110425	1998	110422	[14]	Plain living and high thinking: an imaginary interview with the Greek philosopher Epicurus		1998_110425_110422.txt
5916	110425	1998	110423	[15, 16]	Three exceptional figures	Roberts, Adam	1998_110425_110423.txt
5917	110425	1998	110426	[20, 21, 22]	Waste not, want not	Isomura, Hisanori	1998_110425_110426.txt
5918	110425	1998	110427	[23, 24, 25]	An Economy of sharing	Roué, Marie	1998_110425_110427.txt
5919	110425	1998	110429	[26, 27, 28, 29]	Making a little go a long way	Sall, Babacar	1998_110425_110429.txt
5920	110425	1998	110430	[30, 31, 32]	Pedal power	Lambert, Benoît	1998_110425_110430.txt
5921	110425	1998	110431	[33, 34]	Fact file: youth finds use for waste	Nozawa, Miki	1998_110425_110431.txt
5922	110425	1998	110432	[36, 37]	Sharing: an ethic for the future	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1998_110425_110432.txt
5923	110425	1998	110433	[38, 39]	The Holy mountain	Theocharides, Plutarchos	1998_110425_110433.txt
5924	110425	1998	110435	[40]	The Garden of the Virgin	Quenon, Christine	1998_110425_110435.txt
5925	110425	1998	110436	[42, 43, 44]	Cities: residents to the rescue	Bequette, France	1998_110425_110436.txt
5926	110425	1998	110437	[46]	Toto la Momposina	Leymarie, Isabelle	1998_110425_110437.txt
5927	110425	1998	110438	[47, 48, 49]	Novelist in exile: Luis Sepúlveda	Magnier, Bernard	1998_110425_110438.txt
5928	110439	1998	110440	[6, 7, 8, 9, 10, 11]	Culture and health	Brelet-Rueff, Claudine	1998_110439_110440.txt
5929	110439	1998	110441	[12, 13, 14]	A Buddhist remedy	Kawai, Hayao	1998_110439_110441.txt
5930	110439	1998	110442	[15, 16, 17]	Ayurveda in a nutshell	Shyam Sundar, K.M.	1998_110439_110442.txt
5931	110439	1998	110444	[18, 19]	The Healing power of faith	Schreibman, Jane	1998_110439_110444.txt
5932	110439	1998	110445	[20, 21, 22, 23]	Senegal: a mirror of the cosmos	Tall, Emmanuelle Kadya	1998_110439_110445.txt
5933	110439	1998	110446	[30]	Zimbabwe: a healer in the marketplace	Walmsley, Kristopher	1998_110439_110446.txt
5934	110439	1998	110447	[31, 32, 33]	China: the full treatment	Hor, Ting	1998_110439_110447.txt
5935	110439	1998	110449	[36, 37]	Africa and the world	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1998_110439_110449.txt
5936	110439	1998	110450	[38, 39, 40]	The Biosphere reserves of Senegal	Bequette, France	1998_110439_110450.txt
5937	110439	1998	110452	[42, 43]	Music from South Africa	Leymarie, Isabelle	1998_110439_110452.txt
5938	110439	1998	110453	[44, 45, 46, 47]	The Gold and silver age of Banská Stiavnica	Bailby, Edouard	1998_110439_110453.txt
5939	110439	1998	110455	[48, 49, 50]	Interview with Abbas Kiarostami	Maitra, Romain|Kiarostami, Abbas	1998_110439_110455.txt
5940	111114	1998	111115	[6, 7, 8, 9]	Africa: the breath of life	Djangrang, Nimrod Bena	1998_111114_111115.txt
5941	111114	1998	111116	[10, 11, 12, 13, 14]	China: a down-to-earth hereafter	Aubin, Françoise	1998_111114_111116.txt
5942	111114	1998	111117	[14, 15, 16, 17, 18]	India: cycles of birth and rebirth	Gnanasambandan, A.S.	1998_111114_111117.txt
5943	111114	1998	111118	[19, 20, 21, 22, 23, 24]	Mediaeval Europe: the antechamber of eternity	Le Goff, Jacques	1998_111114_111118.txt
5944	111114	1998	111119	[25, 26, 27, 28]	A Materialist vision of the afterlife	Oxley, Greg	1998_111114_111119.txt
5945	111114	1998	111120	[29, 30, 31, 32, 33]	Living to tell the tale	Fenwick, Peter	1998_111114_111120.txt
5946	111114	1998	111121	[34, 35, 36, 37]	Interview with Paulo Coelho	Elnadi, Baghat|Rifaat, Adel|Coelho, Paulo	1998_111114_111121.txt
5947	111114	1998	111122	[38, 39]	Africa and the world	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1998_111114_111122.txt
5948	111114	1998	111123	[40, 41, 42]	Healthy housing	Bequette, France	1998_111114_111123.txt
5949	111114	1998	111124	[44, 45, 46, 47, 48]	The Nazca mystery	Malatesta, Parisina	1998_111114_111124.txt
5950	111114	1998	111125	[49, 50]	Ton-That Tiêt talks to Isabelle Leymarie	Leymarie, Isabelle|Ton-That Tiêt	1998_111114_111125.txt
5951	111114	1998	111126	[50]	Words for music	Fellegi, Adám	1998_111114_111126.txt
5952	111392	1998	111393	[4, 5, 6, 7, 8, 9]	The First stirrings of creation	Bednarik, Robert G.	1998_111392_111393.txt
5953	111392	1998	111394	[10, 11, 12, 13, 14, 15, 16]	The Writing on the wall: 40,000 years of homo intellectualis	Anati, Emmanuel	1998_111392_111394.txt
5954	111392	1998	111395	[17, 18, 19, 20, 21]	The Prehistoric imagination	Vialou, Denis	1998_111392_111395.txt
5955	111392	1998	111396	[22, 23]	For Australian Aborigines, rock painting is a title to their land	Fox, Tim	1998_111392_111396.txt
5956	111392	1998	111397	[24, 25, 26, 27, 28]	The Shaman's journey	Clottes, Jean	1998_111392_111397.txt
5957	111392	1998	111398	[29, 30, 31]	An Endangered art	Soleilhavoup, François	1998_111392_111398.txt
5958	111392	1998	111399	[32, 33, 34, 35]	An Open-air museum in the Sahara	Van Albada, Axel|Van Albada, Anne Michelle	1998_111392_111399.txt
5959	111392	1998	111400	[36, 37]	Rock art of sub-Saharan Africa: a thumbnail guide	Odak, Osaga	1998_111392_111400.txt
5960	111392	1998	111401	[38]	The Universality of rock art	Thiel, Marie Josée	1998_111392_111401.txt
5961	111392	1998	111402	[40, 41]	The Ethics of the future	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1998_111392_111402.txt
5962	111392	1998	111403	[42, 43, 44]	Cuba's biosphere reserves	Bequette, France	1998_111392_111403.txt
5963	111392	1998	111404	[45]	Elijah ben Solomon Zalman, the gaon of Vilna	Minczeles, Henri	1998_111392_111404.txt
5964	111392	1998	111405	[46, 47]	It's rumba time!	Leymarie, Isabelle	1998_111392_111405.txt
5965	111392	1998	111406	[48, 49, 50]	Interview with Izet Sarajlic	Sopova, Jasmina	1998_111392_111406.txt
5966	111704	1998	111705	[4, 5, 6, 7]	Science and social responsibility	Kutukdjian, Georges B.	1998_111704_111705.txt
5967	111704	1998	111706	[8, 9, 10, 11, 12, 13]	Energy: a fair deal for all	Audouze, Jean	1998_111704_111706.txt
5968	111704	1998	111707	[14, 15, 16, 17]	The Right to know	Ashford, Nicholas A.	1998_111704_111707.txt
5969	111704	1998	111708	[18, 19, 20]	The Ethics of conservation, 1: The natural world	Bennett, Gordon|Lopoukhine, Nikita	1998_111704_111708.txt
5970	111704	1998	111709	[21, 22]	The Ethics of conservation, 2: The cultural heritage	Bennett, Gordon|Lopoukhine, Nikita	1998_111704_111709.txt
5971	111704	1998	111710	[23, 24, 25, 26, 27, 28]	How predictable is nature?	Fenstad, Jens Erik	1998_111704_111710.txt
5972	111704	1998	111711	[29, 30, 31, 32, 33]	Genetic testing and discrimination	Kirby, Michael	1998_111704_111711.txt
5973	111704	1998	111712	[34, 35]	The Universal Declaration on the Human Genome and Human Rights		1998_111704_111712.txt
5974	111704	1998	111713	[36, 37]	A Shared future, or no future	UNESCO. Director-General, 1987-1999 (Mayor, F.)	1998_111704_111713.txt
5975	111704	1998	111714	[38, 39, 40]	Renewable energy: winds of change	Bequette, France	1998_111704_111714.txt
5976	111704	1998	111715	[42, 43, 44]	The Monastery of Haghpat	Baudourian, Elisabeth	1998_111704_111715.txt
5977	111704	1998	111716	[45, 46]	Dizzy Gillespie, a jazz giant	Leymarie, Isabelle	1998_111704_111716.txt
5978	111704	1998	111717	[47, 48, 49]	Interview with Marcel Marceau: the art of silence	Fargeon, Michel|Marceau, Marcel	1998_111704_111717.txt
5979	112053	1998	112054	[4, 5, 6]	An Institution on trial	Oliveira, Edmundo	1998_112053_112054.txt
5980	112053	1998	112055	[6, 7]	A Prisoner's testimony	Perego, Louis	1998_112053_112055.txt
5981	112053	1998	112056	[8, 9]	Waiting behind bars	Gue, Tina	1998_112053_112056.txt
5982	112053	1998	112057	[10, 11, 12]	Alternatives to jail	Cuesta Arzamendi, José Luis de la	1998_112053_112057.txt
5983	112053	1998	112058	[13, 14]	Invisible chains	Johansson, Linda	1998_112053_112058.txt
5984	112053	1998	112059	[15, 16, 17]	From revenge to reparation	Peters, Tony	1998_112053_112059.txt
5985	112053	1998	112060	[18, 19]	South Africa: puppets in prison		1998_112053_112060.txt
5986	112053	1998	112061	[20, 21, 22]	Prisons for profit	Cavise, Leonard L.	1998_112053_112061.txt
5987	112053	1998	112062	[23, 24, 25]	Offenders' rights	Platek, Monika	1998_112053_112062.txt
5988	112053	1998	112063	[28, 29]	The Changing role of prison staff	Wazir, Abdel Azim	1998_112053_112063.txt
